Original POI ID,Original Avg Pre Pre Open,Original Avg Pre Open,Original Avg Post Open,POI ID,Zip_Code,Group,Station,Open Date,City,OriginalNewCity,Similar New City,Avg Pre Pre Open,Avg Pre Open,Avg Post Open,Original Station Name,Original City,6 Months Before Original POI Open Date,3 Months Before Original POI Open Date,3 Months After Original POI Open Date,size_group,DiD1,DiD2,DiD,DiD3,DiD4,DiD5,difference,orig_latitude,orig_longitude,sim_latitude,sim_longitude,ev_latitude,ev_longitude,ev_level2,ev_dcfc,ev_type,Original POI Open Date,Original POI Open Year,Distance(m),distance_group
complex:61cecf9005545400f8efa2e0,302.4782609,289.9222222,335.9450549,complex:6245dccd25bbb2002be7da72,10022,Buildings and Entertainment Centers,DSL Marketing and Energy Icon Parking,9/15/2022,Manhattan,Manhattan,Manhattan,281.5108696,271.1555556,315.5274725,Eventi Hotel,Manhattan,10/13/2021,1/13/2022,7/13/2022,200-500,46.02283272,44.37191697,1.650915751,-12.55603865,-10.35531401,-2.200724638,2.200724638,40.7569809,-73.97871399,40.76131439,-73.97451782,40.758681,-73.98135,1,0,level2,4/13/2022,2022,291.8736066289334,200-300m
complex:647313d865dea208a7f9f8d2,218.8804348,138.6666667,201.3516484,complex:5b18e3c716af4c38ac136622,10022,Buildings and Entertainment Centers,DSL Marketing and Energy Icon Parking,9/15/2022,Manhattan,Manhattan,Manhattan,159.1956522,110.1111111,160.7912088,Eventi Hotel,Manhattan,10/13/2021,1/13/2022,7/13/2022,100-200,62.68498168,50.68009768,12.004884,-80.21376812,-49.08454106,-31.12922705,31.12922705,40.75821686,-73.98088074,40.75949097,-73.97601318,40.758681,-73.98135,1,0,level2,4/13/2022,2022,65.0135676774411,0-100m
complex:647312b765dea208a7f9f7f6,27.69230769,27.93478261,55.60869565,venue:64491dafeb8ef51872de4fbf,10014,Buildings and Entertainment Centers,Icon Parking - Hudson,12/14/2022,Manhattan,Manhattan,Manhattan,12.75824176,12.59782609,9.467391304,277 Park Avenue,Manhattan,4/19/2021,7/19/2021,1/19/2022,0-50,27.67391304,-3.130434783,30.80434783,0.242474916,-0.160415671,0.402890588,0.402890588,40.75637436,-73.97692871,40.72872925,-74.00505829,40.75519,-73.974142,20,0,level2,10/19/2021,2021,269.58357842321715,200-300m
complex:63a2dc7ad5f626002a09d238,1543.891304,1028.521739,1785.131868,complex:600fba677a6c0c172f0afbf6,10014,Buildings and Entertainment Centers,Icon Parking - Hudson,12/14/2022,Manhattan,Manhattan,Manhattan,1247.923913,1532.891304,1716.626374,919 Third Avenue,Manhattan,3/1/2022,6/1/2022,12/1/2022,1000-2500,756.610129,183.7350693,572.8750597,-515.3695652,284.9673913,-800.3369565,800.3369565,40.7589798,-73.96755219,40.72848892,-74.00790405,40.759299,-73.968603,1,0,level2,9/1/2022,2022,95.54947125121078,0-100m
complex:6479aeb064aafd002a65e7ed,191.1666667,82.64130435,98.81521739,complex:6257fd69b4c119008844938d,10014,Buildings and Entertainment Centers,The Caledonia,7/19/2022,Manhattan,Manhattan,Manhattan,86.23333333,51.0,101.3586957,Astor Place,Manhattan,12/21/2018,3/21/2019,9/21/2019,50-100,16.17391304,50.35869565,-34.18478261,-108.5253623,-35.23333333,-73.29202899,73.29202899,40.72916031,-73.99123383,40.74160767,-74.00621796,40.7297,-73.991565,2,0,level2,6/21/2019,2019,66.14017510541834,0-100m
complex:6585aaaf3673291ca0492460,283.1111111,276.8804348,358.923913,complex:62b5d3c4e89ac70038652908,10019,Buildings and Entertainment Centers,I Park - 145 W 56th St,8/1/2020,Manhattan,Manhattan,Manhattan,379.7666667,375.9456522,317.7065217,Superior Ink,Manhattan,12/21/2018,3/21/2019,9/21/2019,200-500,82.04347826,-58.23913043,140.2826087,-6.230676329,-3.821014493,-2.409661836,2.409661836,40.74020386,-74.00624847,40.76496506,-73.98171234,40.737537,-74.00983,2,0,level2,6/21/2019,2019,423.34796660834405,300-400m
complex:657aeee0b424c010371b74d0,160.0434783,134.8478261,152.3152174,complex:647313d865dea208a7f9f8d2,10036,Buildings and Entertainment Centers,Eventi Hotel,4/13/2022,Manhattan,Manhattan,Manhattan,175.9673913,143.8369565,197.1847826,115 Fort Washington Ave,Manhattan,5/3/2021,8/3/2021,2/3/2022,100-200,17.4673913,53.34782609,-35.88043478,-25.19565217,-32.13043478,6.934782609,6.934782609,40.83883667,-73.94185638,40.75821686,-73.98088074,40.839756,-73.943345,2,0,level2,11/3/2021,2021,161.81904392259932,100-200m
venue:63d91ec54bf1974eb1f18987,112.8152174,112.3258427,137.1195652,complex:5b18e3c716af4c38ac136622,10022,Buildings and Entertainment Centers,DSL Marketing and Energy Icon Parking,9/15/2022,Manhattan,Manhattan,Manhattan,137.8478261,141.2359551,149.5108696,Bridge Towers Location 1,Manhattan,11/18/2021,2/18/2022,8/18/2022,100-200,24.79372252,8.274914509,16.51880801,-0.489374695,3.388128969,-3.877503664,3.877503664,40.84981918,-73.93661499,40.75949097,-73.97601318,40.848202,-73.935857,2,0,level2,5/18/2022,2022,190.6252820593388,100-200m
venue:b59c4190374651143302f109,3.456521739,1.775280899,4.554347826,complex:61abcafd81b7950029aeadc9,10019,Buildings and Entertainment Centers,DSL Marketing and Energy Icon Parking,9/15/2022,Manhattan,Manhattan,Manhattan,42.79347826,41.65168539,55.91304348,Bridge Towers Location 1,Manhattan,11/18/2021,2/18/2022,8/18/2022,0-50,2.779066927,14.26135809,-11.48229116,-1.68124084,-1.141792868,-0.539447973,0.539447973,40.85009003,-73.93625641,40.76221848,-73.97572327,40.848202,-73.935857,2,0,level2,5/18/2022,2022,212.35562296652006,200-300m
complex:5f66e9897afe4d730c9430a0,305.011236,283.5652174,249.0434783,complex:64342e12e24e3300b9ab2ca3,10006,Buildings and Entertainment Centers,25 Broadway,12/21/2023,Manhattan,Manhattan,Manhattan,340.0786517,311.6413043,284.3695652,Gramercy Plaza  - Parking Garage,Manhattan,2/4/2022,5/4/2022,11/4/2022,200-500,-34.52173913,-27.27173913,-7.25,-21.44601856,-28.43734734,6.991328774,6.991328774,40.7371521,-73.98791504,40.70708847,-74.0128479,40.7362174,-73.98666508,2,0,level2,8/4/2022,2022,148.0596580280822,100-200m
complex:64a024650657e1010aa90fb8,193.9662921,119.2934783,195.8478261,complex:6630c0cffb2429ae7ae83339,10021,Buildings and Entertainment Centers,182 E 73rd St.,12/6/2022,Manhattan,Manhattan,Manhattan,123.2359551,125.173913,168.2282609,Gramercy Plaza  - Parking Garage,Manhattan,2/4/2022,5/4/2022,11/4/2022,100-200,76.55434783,43.05434783,33.5,-74.67281387,1.937957987,-76.61077186,76.61077186,40.73490524,-73.98843384,40.76837921,-73.96193695,40.7362174,-73.98666508,2,0,level2,8/4/2022,2022,208.69905867674524,200-300m
venue:63d36e0081e0651724901e85,182.8913043,203.9444444,263.1428571,complex:5b18e3c716af4c38ac136622,10022,Buildings and Entertainment Centers,DSL Marketing and Energy Icon Parking,9/15/2022,Manhattan,Manhattan,Manhattan,234.4347826,246.9111111,224.7692308,Icon Parking 175 W 90th Street - Tesla Destination,Manhattan,9/30/2018,12/31/2018,6/30/2019,200-500,59.1984127,-22.14188034,81.34029304,21.0531401,12.4763285,8.576811594,8.576811594,40.7919693,-73.97427368,40.75949097,-73.97601318,40.790046,-73.972531,4,0,level2,3/31/2019,2019,259.3274539579151,200-300m
complex:64342e12e24e3300b9ab2ca3,669.4891304,705.6555556,768.6813187,complex:6473110765dea208a7f9f6b4,10005,Buildings and Entertainment Centers,25 Broadway,12/21/2023,Manhattan,Manhattan,Manhattan,488.0,536.2222222,659.010989,Center Park 250 Albany - Tesla Destination,Manhattan,9/30/2018,12/31/2018,6/30/2019,500-1000,63.02576313,122.7887668,-59.76300366,36.16642512,48.22222222,-12.0557971,12.0557971,40.70708847,-74.0128479,40.70677567,-74.01049805,40.709803,-74.015771,4,0,level2,3/31/2019,2019,389.72471513147,300-400m
complex:64ef31774ec179002a08cd48,118.5666667,147.9021739,212.5326087,complex:657ac4ffb424c010371b7416,10065,Buildings and Entertainment Centers,iPark - 67th Street,6/1/2021,Manhattan,Manhattan,Manhattan,121.3333333,151.0108696,84.45652174,Manhattan Plaza,Manhattan,12/19/2018,3/19/2019,9/19/2019,100-200,64.63043478,-66.55434783,131.1847826,29.33550725,29.67753623,-0.342028986,0.342028986,40.75841141,-73.99001312,40.76849365,-73.96805573,40.759223,-73.992703,2,0,level2,6/19/2019,2019,244.36400385652712,200-300m
complex:639b14592a6539002a4f8bc2,3892.380435,3805.076087,4058.769231,complex:6525c161b16e67158d25e2b2,10017,Buildings and Entertainment Centers,Central Parking - Tower 31,4/27/2023,Manhattan,Manhattan,Manhattan,2659.304348,2722.978261,2399.989011,DSL Marketing and Energy Icon Parking,Manhattan,3/15/2022,6/15/2022,12/15/2022,2500-5000,253.6931438,-322.9892499,576.6823937,-87.30434783,63.67391304,-150.9782609,150.9782609,40.76298523,-73.97901154,40.74981689,-73.98900604,40.761698,-73.978338,4,0,level2,9/15/2022,2022,153.84383883537004,100-200m
complex:c899c548f2e5ff832a616e49,315.0,631.258427,1085.152174,complex:6473143d65dea208a7f9f920,10001,Buildings and Entertainment Centers,Eventi Hotel,4/13/2022,Manhattan,Manhattan,Manhattan,642.1847826,971.4044944,2139.380435,GMC Parking Garage - 200 Central,Manhattan,11/26/2020,2/26/2021,8/26/2021,500-1000,453.8937469,1167.97594,-714.0821935,316.258427,329.2197118,-12.96128481,12.96128481,40.7647171,-73.98119354,40.7580986,-73.98485565,40.766719,-73.979533,1,0,level2,5/26/2021,2021,262.82810415136817,200-300m
complex:6525bb99b16e67158d25e014,316.5543478,353.3707865,421.4891304,complex:5f3fa7087afe4d6a9b025e4e,10036,Buildings and Entertainment Centers,Eventi Hotel,4/13/2022,Manhattan,Manhattan,Manhattan,189.3478261,224.8651685,411.6956522,GMC Parking Garage - 200 Central,Manhattan,11/26/2020,2/26/2021,8/26/2021,200-500,68.11834392,186.8304836,-118.7121397,36.81643869,35.51734245,1.299096238,1.299096238,40.76524734,-73.98247528,40.75727463,-73.98283386,40.766719,-73.979533,1,0,level2,5/26/2021,2021,297.3587560378224,200-300m
complex:6473105265dea208a7f9f62c,237.9347826,367.9782609,586.4382022,complex:6245dccd25bbb2002be7da72,10022,Buildings and Entertainment Centers,DSL Marketing and Energy Icon Parking,9/15/2022,Manhattan,Manhattan,Manhattan,220.673913,270.4782609,298.0337079,225 W 49th St,Manhattan,8/17/2021,11/17/2021,5/17/2022,200-500,218.4599414,27.555447,190.9044944,130.0434783,49.80434783,80.23913043,80.23913043,40.76179123,-73.98332214,40.76131439,-73.97451782,40.76154,-73.98518,4,0,level2,2/17/2022,2022,159.33460704326143,100-200m
complex:63fc7ff22ea7f800ea30cac6,30.34782609,42.86516854,145.2391304,complex:6144912b9b65fe004d951b85,10016,Buildings and Entertainment Centers,10 East 30th St,8/10/2022,Manhattan,Manhattan,Manhattan,10.93478261,22.94382022,34.69565217,GMC Parking Garage - 200 Central,Manhattan,11/26/2020,2/26/2021,8/26/2021,0-50,102.3739619,11.75183195,90.62212995,12.51734245,12.00903762,0.508304836,0.508304836,40.76460648,-73.98033142,40.74471664,-73.98687744,40.766719,-73.979533,1,0,level2,5/26/2021,2021,244.08772419950282,200-300m
complex:62b5d3c4e89ac70038652908,89.36956522,135.6629213,164.8913043,complex:5f66e9897afe4d730c9430a0,10003,Buildings and Entertainment Centers,Gramercy Plaza  - Parking Garage,8/4/2022,Manhattan,Manhattan,Manhattan,135.0869565,181.8764045,189.0,GMC Parking Garage - 200 Central,Manhattan,11/26/2020,2/26/2021,8/26/2021,100-200,29.228383,7.123595506,22.10478749,46.29335613,46.78944797,-0.496091842,0.496091842,40.76496506,-73.98171234,40.7371521,-73.98791504,40.766719,-73.979533,1,0,level2,5/26/2021,2021,267.9464586682294,200-300m
complex:64ef1e084ec17900b854553c,74.4673913,87.42696629,126.576087,complex:637b80ba75b9fb002bc01624,10005,Buildings and Entertainment Centers,200 Liberty,9/15/2022,Manhattan,Manhattan,Manhattan,39.60869565,55.73033708,57.56521739,GMC Parking Garage - 200 Central,Manhattan,11/26/2020,2/26/2021,8/26/2021,50-100,39.14912066,1.834880313,37.31424035,12.95957499,16.12164143,-3.162066439,3.162066439,40.76473618,-73.97928619,40.70798874,-74.01113129,40.766719,-73.979533,1,0,level2,5/26/2021,2021,221.17482262897522,200-300m
complex:61abcafd81b7950029aeadc9,48.30434783,42.07608696,71.91208791,venue:b59c4190374651143302f109,10033,Buildings and Entertainment Centers,The Bridge Towers 7,11/3/2023,Manhattan,Manhattan,Manhattan,1.717391304,4.826086957,9.054945055,DSL Marketing and Energy Icon Parking,Manhattan,3/15/2022,6/15/2022,12/15/2022,0-50,29.83600096,4.228858098,25.60714286,-6.22826087,3.108695652,-9.336956522,9.336956522,40.76221848,-73.97572327,40.85009003,-73.93625641,40.761698,-73.978338,4,0,level2,9/15/2022,2022,228.22068669208127,200-300m
complex:3844c54dffe8fb65031dffc6,947.5222222,1289.989011,1044.293478,complex:600fba677a6c0c172f0afbf6,10014,Buildings and Entertainment Centers,Icon Parking - Hudson,12/14/2022,Manhattan,Manhattan,Manhattan,1042.244444,1392.659341,1669.347826,Central Parking - 350 E 30th Street,Manhattan,1/20/2022,4/20/2022,10/20/2022,1000-2500,-245.6955327,276.6884854,-522.3840182,342.4667888,350.4148962,-7.948107448,7.948107448,40.74270248,-73.97679901,40.72848892,-74.00790405,40.741065,-73.975788,1,0,level2,7/20/2022,2022,200.89251614316476,200-300m
complex:6557a1537629c997d0469438,69.31521739,72.63333333,113.2307692,complex:637b80ba75b9fb002bc01624,10005,Buildings and Entertainment Centers,25 Broadway,12/21/2023,Manhattan,Manhattan,Manhattan,65.56521739,50.2,52.61538462,351 E 83rd Street,Manhattan,10/19/2022,1/19/2023,7/19/2023,50-100,40.5974359,2.415384615,38.18205128,3.318115942,-15.36521739,18.68333333,18.68333333,40.77486038,-73.95423889,40.70798874,-74.01113129,40.77533,-73.95108,4,0,level2,4/19/2023,2023,271.72665058345297,200-300m
complex:61b2008d585173002ac3f774,333.8695652,321.4782609,322.5505618,complex:6241ba795aecf600473d13d8,10022,Buildings and Entertainment Centers,DSL Marketing and Energy Icon Parking,9/15/2022,Manhattan,Manhattan,Manhattan,302.3152174,306.4565217,328.4044944,142 E 31st St.,Manhattan,8/10/2021,11/10/2021,5/10/2022,200-500,1.072300928,21.94797264,-20.87567171,-12.39130435,4.141304348,-16.5326087,16.5326087,40.74559402,-73.98081207,40.75888062,-73.97522736,40.74415,-73.98046,4,0,level2,2/10/2022,2022,163.09060251610697,100-200m
complex:647312d765dea208a7f9f80e,27.43820225,36.20652174,25.0326087,complex:658ace3609c014ad0e6db22f,10013,Buildings and Entertainment Centers,123 Leonard St,6/28/2023,Manhattan,Manhattan,Manhattan,15.4494382,21.77173913,15.73913043,10 East 30th St,Manhattan,2/10/2022,5/10/2022,11/10/2022,0-50,-11.17391304,-6.032608696,-5.141304348,8.768319492,6.322300928,2.446018564,2.446018564,40.74364471,-73.98336792,40.71890259,-73.9988327,40.74538,-73.98571,6,0,level2,8/10/2022,2022,276.1576110306916,200-300m
complex:61b1b2f41856a9002abb310d,258.1195652,340.7608696,492.6966292,complex:6245dccd25bbb2002be7da72,10022,Buildings and Entertainment Centers,DSL Marketing and Energy Icon Parking,9/15/2022,Manhattan,Manhattan,Manhattan,199.3804348,272.6304348,288.9662921,44 W 62nd St.,Manhattan,8/9/2021,11/9/2021,5/9/2022,200-500,151.9357596,16.33585735,135.5999023,82.64130435,73.25,9.391304348,9.391304348,40.77135468,-73.98265839,40.76131439,-73.97451782,40.7708,-73.98323,4,0,level2,2/9/2022,2022,78.2500265875894,0-100m
venue:a1993d0096d1c7a3f947ff8e,60.16483516,39.34444444,63.47826087,venue:63b6b7bb47b84e06ee1171b8,10013,Buildings and Entertainment Centers,75 Park Place,4/28/2023,Manhattan,Manhattan,Manhattan,54.37362637,35.15555556,79.0,210 W 76th St.,Manhattan,9/18/2021,12/18/2021,6/18/2022,0-50,24.13381643,43.84444444,-19.71062802,-20.82039072,-19.21807082,-1.602319902,1.602319902,40.78092957,-73.97966766,40.7165184,-74.00766754,40.78126,-73.98044,4,0,level2,3/18/2022,2022,74.81250691297873,0-100m
complex:657ac4ffb424c010371b7416,40.92391304,30.60869565,25.83333333,venue:b59c4190374651143302f109,10033,Buildings and Entertainment Centers,Bridge Towers Location 1,5/18/2022,Manhattan,Manhattan,Manhattan,11.9673913,1.673913043,1.977777778,301 E. 79th St.,Manhattan,7/14/2021,10/14/2021,4/14/2022,0-50,-4.775362319,0.303864734,-5.079227053,-10.31521739,-10.29347826,-0.02173913,0.02173913,40.76849365,-73.96805573,40.85009003,-73.93625641,40.76939,-73.96546,4,0,level2,1/14/2022,2022,240.69925125899246,200-300m
complex:63a2ddbdd5f626002a09d248,396.8539326,598.2608696,638.1847826,complex:61af5e99bd3be9002a21a204,10024,Buildings and Entertainment Centers,125 W 76th Street,5/6/2022,Manhattan,Manhattan,Manhattan,341.3820225,538.9891304,934.673913,iPark - Enterprise Parking,Manhattan,2/17/2021,5/17/2021,11/17/2021,500-1000,39.92391304,395.6847826,-355.7608696,201.406937,197.607108,3.799829018,3.799829018,40.74898911,-73.97514343,40.78171539,-73.97972107,40.748359,-73.972213,1,0,level2,8/17/2021,2021,257.1881874484605,200-300m
complex:634fd91ebc7362002b373a2a,338.9325843,150.5652174,67.20652174,complex:6138a9db4055b00027773dd4,10010,Buildings and Entertainment Centers,4 W 21st St.,2/15/2022,Manhattan,Manhattan,Manhattan,148.2022472,129.9565217,193.4673913,iPark - Enterprise Parking,Manhattan,2/17/2021,5/17/2021,11/17/2021,100-200,-83.35869565,63.51086957,-146.8695652,-188.3673669,-18.24572545,-170.1216414,170.1216414,40.7498703,-73.97115326,40.74142456,-73.99429321,40.748359,-73.972213,1,0,level2,8/17/2021,2021,190.2009348659554,100-200m
complex:646f28b0dcd7aa00c912f283,1294.561798,1144.880435,1258.771739,complex:63623483836e7800e606dae8,10128,Buildings and Entertainment Centers,Central Parking - 115 E 87th St,10/17/2022,Manhattan,Manhattan,Manhattan,1493.561798,1376.032609,1228.956522,498 E 67th St,Manhattan,2/21/2021,5/21/2021,11/21/2021,1000-2500,113.8913043,-147.076087,260.9673913,-149.681363,-117.5291891,-32.15217391,32.15217391,40.76607895,-73.95493317,40.77968216,-73.95293427,40.763723,-73.956354,2,0,level2,8/21/2021,2021,287.8198933768483,200-300m
venue:dec47b45e07cec86ae464d94,45.23913043,41.95652174,25.3956044,venue:64491dafeb8ef51872de4fbf,10014,Buildings and Entertainment Centers,Icon Parking - Hudson,12/14/2022,Manhattan,Manhattan,Manhattan,14.97826087,13.36956522,9.659340659,iPark - 59 Allen Street Garage,Manhattan,3/3/2021,6/3/2021,12/3/2021,0-50,-16.56091734,-3.710224558,-12.85069279,-3.282608696,-1.608695652,-1.673913043,1.673913043,40.71494675,-73.99121857,40.72872925,-74.00505829,40.717195,-73.991658,2,0,level2,9/3/2021,2021,252.4104558348369,200-300m
complex:649d39ca0657e10072385f3f,6.369565217,6.902173913,4.681318681,venue:651bb762a7773c07155c00b1,10028,Buildings and Entertainment Centers,110 East End Ave,4/4/2022,Manhattan,Manhattan,Manhattan,2.576086957,2.336956522,5.494505495,iPark - 59 Allen Street Garage,Manhattan,3/3/2021,6/3/2021,12/3/2021,0-50,-2.220855232,3.157548973,-5.378404204,0.532608696,-0.239130435,0.77173913,0.77173913,40.71713638,-73.99193573,40.77438736,-73.94857788,40.717195,-73.991658,2,0,level2,9/3/2021,2021,24.352631780228403,0-100m
complex:63d2a707593530002a82ee05,443.4615385,792.9347826,846.4673913,complex:600fba677a6c0c172f0afbf6,10014,Buildings and Entertainment Centers,Icon Parking - Hudson,12/14/2022,Manhattan,Manhattan,Manhattan,650.3076923,945.1847826,903.2282609,277 Park Avenue,Manhattan,4/19/2021,7/19/2021,1/19/2022,500-1000,53.5326087,-41.95652174,95.48913043,349.4732441,294.8770903,54.59615385,54.59615385,40.75328064,-73.97543335,40.72848892,-74.00790405,40.75519,-73.974142,20,0,level2,10/19/2021,2021,238.4322502965874,200-300m
complex:6570514b991342ae43753f34,208.7472527,388.2173913,655.3043478,complex:64342e12e24e3300b9ab2ca3,10006,Buildings and Entertainment Centers,25 Broadway,12/21/2023,Manhattan,Manhattan,Manhattan,216.1428571,354.1630435,318.7065217,277 Park Avenue,Manhattan,4/19/2021,7/19/2021,1/19/2022,200-500,267.0869565,-35.45652174,302.5434783,179.4701386,138.0201863,41.44995222,41.44995222,40.75576019,-73.97351074,40.70708847,-74.0128479,40.75519,-73.974142,20,0,level2,10/19/2021,2021,82.77044360082985,0-100m
complex:63d2a7128cd9ac002a2917a2,238.8131868,274.326087,318.2934783,complex:6473110765dea208a7f9f6b4,10005,Buildings and Entertainment Centers,25 Broadway,12/21/2023,Manhattan,Manhattan,Manhattan,365.9450549,399.9130435,379.9891304,277 Park Avenue,Manhattan,4/19/2021,7/19/2021,1/19/2022,200-500,43.9673913,-19.92391304,63.89130435,35.51290014,33.96798853,1.54491161,1.54491161,40.75408173,-73.97351837,40.70677567,-74.01049805,40.75519,-73.974142,20,0,level2,10/19/2021,2021,133.8665602866007,100-200m
complex:60b9e71df21a650023f82186,153.4615385,269.5869565,299.7717391,complex:6473105265dea208a7f9f62c,10019,Buildings and Entertainment Centers,225 W 49th St,2/17/2022,Manhattan,Manhattan,Manhattan,122.7582418,229.0434783,352.826087,277 Park Avenue,Manhattan,4/19/2021,7/19/2021,1/19/2022,200-500,30.18478261,123.7826087,-93.59782609,116.1254181,106.2852365,9.840181558,9.840181558,40.75704575,-73.97470856,40.76179123,-73.98332214,40.75519,-73.974142,20,0,level2,10/19/2021,2021,211.5602106033415,200-300m
complex:614e3554b62230012fdcea3d,174.2173913,155.0217391,163.5217391,complex:647313d865dea208a7f9f8d2,10036,Buildings and Entertainment Centers,Eventi Hotel,4/13/2022,Manhattan,Manhattan,Manhattan,178.5543478,143.5434783,190.3478261,NYU NYU # 1,Manhattan,5/11/2021,8/11/2021,2/11/2022,100-200,8.5,46.80434783,-38.30434783,-19.19565217,-35.01086957,15.81521739,15.81521739,40.72636032,-73.99499512,40.75821686,-73.98088074,40.72808,-73.99724,2,0,level2,11/11/2021,2021,269.13921482345535,200-300m
complex:5d5a722f7afe4d46d645346f,112.6086957,110.5,107.8478261,complex:65c9fb767bd22c11b7bcb8da,10011,Buildings and Entertainment Centers,The Caledonia,7/19/2022,Manhattan,Manhattan,Manhattan,184.3804348,191.5543478,125.0652174,NYU NYU # 1,Manhattan,5/11/2021,8/11/2021,2/11/2022,100-200,-2.652173913,-66.48913043,63.83695652,-2.108695652,7.173913043,-9.282608696,9.282608696,40.72624969,-73.99551392,40.74339676,-74.00798035,40.72808,-73.99724,2,0,level2,11/11/2021,2021,250.15154362032195,200-300m
